filtro;Region;team;mapa;seleccion;gano_map;pistol_atk;pistol_def;atk_propio;defensa_propia;atk_rival;def_rival;ganadas_totales;perdidas_totales;total_jugadas;torneo;stats_equipo;ranking;elo;rib_rank;rwr;rondas_ganadas_ano;rondas_perdidas_ano;rival;stats_equipo_rival;rating_rival;elo_rival;rib_rival;rwr_rival;rondas_ganadas_rival;rondas_perdidas_rival
0;Pacific;T1;Pearl;Propio;0;1;0;2;1;11;2;3;13;16;Pacific;5.29;822;1885;1605;0.481031866;634;684;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Pacific;T1;Fracture;Rival;0;0;1;1;3;7;6;4;13;17;Pacific;5.29;822;1885;1605;0.481031866;634;684;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Pacific;Global;Pearl;Propio;1;0;1;4;9;3;6;13;9;22;Pacific;5.75;683;1444;1447;0.497512438;300;303;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Global;Ascent;Rival;0;1;1;5;7;6;8;12;14;26;Pacific;5.75;683;1444;1447;0.497512438;300;303;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Talon;Split;Propio;0;0;1;1;2;2;11;3;13;16;Pacific;5.27;699;1664;1498;0.485714286;340;360;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;Talon;Pearl;Rival;0;0;1;5;5;6;7;10;13;23;Pacific;5.27;699;1664;1498;0.485714286;340;360;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;Gen.G;Haven;Propio;1;1;1;7;6;3;5;13;8;21;Pacific;5.38;700;1735;1457;0.464646465;414;477;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Gen.G;Fracture;Rival;1;0;1;6;7;5;6;13;11;24;Pacific;5.38;700;1735;1457;0.464646465;414;477;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;EMEA;Fut;Icebox;Propio;1;1;0;6;7;5;1;13;6;19;EMEA;5.39;847;1668;1587;0.5;567;567;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Fut;Ascent;Rival;1;0;0;7;6;6;3;13;9;22;EMEA;5.39;847;1668;1587;0.5;567;567;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Liquid;Lotus;Propio;0;1;0;5;1;11;2;6;13;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Liquid;Haven;Rival;0;0;1;0;6;6;7;6;13;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;BBL;Icebox;Propio;0;0;1;5;5;6;7;10;13;23;EMEA;5.31;684;1426;1446;0.473421927;285;317;Giants;5.77;827;1628;1586;0.513874615;500;473
0;EMEA;BBL;Split;Rival;0;0;1;0;3;9;4;3;13;16;EMEA;5.31;684;1426;1446;0.473421927;285;317;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Karmine Corp;Ascent;Propio;0;0;0;2;0;3;10;2;13;15;EMEA;5.04;667;1335;1425;0.422190202;293;401;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Karmine Corp;Split;Rival;0;1;0;5;1;11;2;6;13;19;EMEA;5.04;667;1335;1425;0.422190202;293;401;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;Pacific;DRX;Ascent;Propio;1;1;0;9;4;2;3;13;5;18;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;DRX;Split;Rival;1;0;1;6;7;5;5;13;10;23;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;Team Secret;Icebox;Propio;0;1;0;5;5;6;7;10;13;23;Pacific;5.37;722;1652;1491;0.498759305;402;404;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;Team Secret;Split;Rival;1;1;0;10;3;5;2;13;7;20;Pacific;5.37;722;1652;1491;0.498759305;402;404;Rex Regnum;5.44;702;1539;1455;0.486821705;314;331
1;Pacific;T1;Ascent;Propio;0;1;1;3;2;4;9;5;13;18;Pacific;5.29;822;1885;1605;0.481031866;634;684;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;T1;Haven;Rival;0;0;0;0;5;7;6;5;13;18;Pacific;5.29;822;1885;1605;0.481031866;634;684;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Zeta Division;Ascent;Propio;1;1;1;10;3;7;2;13;9;22;Pacific;5.21;812;1650;1514;0.480140187;411;445;DFM;5.77;624;1718;1307;0.384773663;187;299
1;Pacific;Zeta Division;Haven;Rival;1;1;0;9;4;2;3;13;5;18;Pacific;5.21;812;1650;1514;0.480140187;411;445;DFM;5.77;624;1718;1307;0.384773663;187;299
0;Pacific;Global;Split;Propio;1;0;1;4;9;3;3;13;6;19;Pacific;5.75;683;1444;1447;0.497512438;300;303;Talon;5.27;699;1664;1498;0.485714286;340;360
0;Pacific;Global;Icebox;Rival;1;1;1;7;6;6;5;13;11;24;Pacific;5.75;683;1444;1447;0.497512438;300;303;Talon;5.27;699;1664;1498;0.485714286;340;360
0;Americas;Cloud9;Lotus;Propio;1;1;1;5;8;4;3;13;7;20;Americas;5.78;752;1745;1610;0.536257833;599;518;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;Cloud9;Ascent;Rival;1;0;1;5;9;4;8;14;12;26;Americas;5.78;752;1745;1610;0.536257833;599;518;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;NRG;Icebox;Propio;0;0;1;6;4;7;6;10;13;23;Americas;5.25;916;1816;1592;0.531468531;760;670;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Americas;NRG;Pearl;Rival;1;1;1;11;5;10;4;16;14;30;Americas;5.25;916;1816;1592;0.531468531;760;670;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;Sentinels;Split;Propio;0;1;0;7;5;8;6;12;14;26;Americas;5.88;700;1796;1463;0.466582598;370;423;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Sentinels;Ascent;Rival;1;1;1;6;7;5;6;13;11;24;Americas;5.88;700;1796;1463;0.466582598;370;423;Leviatan;5.47;710;2000;1540;0.493414387;487;500
0;Americas;Evil Genius;Pearl;Propio;1;1;0;10;3;9;2;13;11;24;Americas;5.57;989;2000;1667;0.535262206;888;771;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Evil Genius;Ascent;Rival;0;1;1;3;8;4;9;11;13;24;Americas;5.57;989;2000;1667;0.535262206;888;771;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;LOUD;Split;Propio;1;1;0;6;7;3;6;13;9;22;Americas;5.61;944;2000;1655;0.537700865;870;748;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;LOUD;Icebox;Rival;1;1;1;8;5;0;4;13;4;17;Americas;5.61;944;2000;1655;0.537700865;870;748;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;EMEA;Liquid;Split;Propio;1;1;0;10;3;6;2;13;8;21;EMEA;5.33;854;1650;1586;0.501798561;558;554;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;Liquid;Fracture;Rival;1;1;1;6;11;5;10;17;15;32;EMEA;5.33;854;1650;1586;0.501798561;558;554;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;Fut;Icebox;Propio;0;1;1;2;3;3;10;5;13;18;EMEA;5.39;847;1668;1587;0.5;567;567;Giants;5.77;827;1628;1586;0.513874615;500;473
0;EMEA;Fut;Split;Rival;0;0;0;7;4;8;5;11;13;24;EMEA;5.39;847;1668;1587;0.5;567;567;Giants;5.77;827;1628;1586;0.513874615;500;473
1;Americas;LOUD;Pearl;Propio;0;0;1;1;5;7;6;6;13;19;Americas;5.61;944;2000;1655;0.537700865;870;748;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;LOUD;Haven;Rival;1;1;0;7;6;6;5;13;11;24;Americas;5.61;944;2000;1655;0.537700865;870;748;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Leviatan;Pearl;Propio;1;1;1;3;10;2;2;13;4;17;Americas;5.47;710;2000;1540;0.493414387;487;500;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Americas;Leviatan;Icebox;Rival;1;1;1;3;10;2;1;13;3;16;Americas;5.47;710;2000;1540;0.493414387;487;500;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Americas;KRU;Ascent;Propio;1;1;1;4;9;3;1;13;4;17;Americas;5.46;786;1685;1436;0.485776805;444;470;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;KRU;Split;Rival;0;0;1;3;8;4;9;11;13;24;Americas;5.46;786;1685;1436;0.485776805;444;470;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;FURIA;Ascent;Propio;1;0;1;7;8;7;6;15;13;28;Americas;5.42;693;1700;1528;0.487922705;404;424;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;FURIA;Fracture;Rival;0;0;1;3;4;8;5;7;13;20;Americas;5.42;693;1700;1528;0.487922705;404;424;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Cloud9;Haven;Propio;0;1;1;5;3;9;4;8;13;21;Americas;5.78;752;1745;1610;0.536257833;599;518;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Cloud9;Pearl;Rival;1;1;1;5;8;2;7;13;9;22;Americas;5.78;752;1745;1610;0.536257833;599;518;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Sentinels;Pearl;Propio;1;1;1;9;4;2;3;13;5;18;Americas;5.88;700;1796;1463;0.466582598;370;423;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;Sentinels;Fracture;Rival;1;0;1;9;4;3;3;13;6;19;Americas;5.88;700;1796;1463;0.466582598;370;423;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Americas;100 Thieves;Icebox;Propio;0;1;0;6;7;7;8;13;15;28;Americas;5.55;701;1666;1484;0.468085106;352;400;Leviatan;5.47;710;2000;1540;0.493414387;487;500
0;Americas;100 Thieves;Haven;Rival;1;0;0;6;7;5;6;13;11;24;Americas;5.55;701;1666;1484;0.468085106;352;400;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;LOUD;Split;Propio;0;0;1;0;3;9;4;3;13;16;Americas;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;LOUD;Haven;Rival;1;1;0;8;5;6;4;13;10;23;Americas;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;FURIA;Ascent;Propio;0;1;0;4;4;5;8;8;13;21;Americas;5.42;693;1700;1528;0.487922705;404;424;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;FURIA;Fracture;Rival;0;1;0;6;3;7;6;9;13;22;Americas;5.42;693;1700;1528;0.487922705;404;424;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;NRG;Haven;Propio;1;0;0;8;5;6;4;13;10;23;Americas;5.25;916;1816;1592;0.531468531;760;670;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;NRG;Ascent;Rival;1;1;1;4;9;3;1;13;4;17;Americas;5.25;916;1816;1592;0.531468531;760;670;KRU;5.46;786;1685;1436;0.485776805;444;470
1;EMEA;Navi;Ascent;Propio;1;1;1;6;7;5;6;13;11;24;EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Navi;Lotus;Rival;1;1;0;8;5;7;0;13;7;20;EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;BBL;Ascent;Propio;1;1;1;5;8;1;7;13;8;21;EMEA;5.31;684;1426;1446;0.473421927;285;317;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;BBL;Haven;Rival;1;1;1;4;9;3;6;13;9;22;EMEA;5.31;684;1426;1446;0.473421927;285;317;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Liquid;Ascent;Propio;0;0;0;5;6;6;7;11;13;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Giants;5.77;827;1628;1586;0.513874615;500;473
1;EMEA;Liquid;Icebox;Rival;1;1;0;7;6;6;5;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Giants;5.77;827;1628;1586;0.513874615;500;473
0;EMEA;BBL;Haven;Propio;1;1;0;8;6;7;5;14;12;26;EMEA;5.31;684;1426;1446;0.473421927;285;317;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;BBL;Lotus;Rival;0;0;1;6;4;7;6;10;13;23;EMEA;5.31;684;1426;1446;0.473421927;285;317;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Karmine Corp;Lotus;Propio;1;0;1;2;11;1;5;13;6;19;EMEA;5.04;667;1335;1425;0.422190202;293;401;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Karmine Corp;Ascent;Rival;0;0;1;2;6;6;7;8;13;21;EMEA;5.04;667;1335;1425;0.422190202;293;401;KOI;5.49;686;1355;1437;0.465116279;340;391
1;Pacific;Paper Rex;Icebox;Propio;0;0;0;6;1;7;6;7;13;20;Pacific;5.86;976;2000;1705;0.528846154;715;637;Global;5.75;683;1444;1447;0.497512438;300;303
0;Pacific;Paper Rex;Split;Rival;1;1;0;9;4;3;3;13;6;19;Pacific;5.86;976;2000;1705;0.528846154;715;637;Global;5.75;683;1444;1447;0.497512438;300;303
0;Pacific;Gen.G;Haven;Propio;0;1;0;6;1;11;2;7;13;20;Pacific;5.38;700;1735;1457;0.464646465;414;477;DRX;5.42;885;2000;1612;0.524355301;915;830
0;Pacific;Gen.G;Fracture;Rival;1;1;1;6;7;4;6;13;10;23;Pacific;5.38;700;1735;1457;0.464646465;414;477;DRX;5.42;885;2000;1612;0.524355301;915;830
0;Pacific;Rex Regnum;Haven;Propio;0;0;0;4;5;7;6;9;13;22;Pacific;5.44;702;1539;1455;0.486821705;314;331;T1;5.29;822;1885;1605;0.481031866;634;684
1;Pacific;Rex Regnum;Fracture;Rival;0;1;1;1;3;9;4;4;13;17;Pacific;5.44;702;1539;1455;0.486821705;314;331;T1;5.29;822;1885;1605;0.481031866;634;684
1;Pacific;DFM;Ascent;Propio;0;0;1;5;6;6;7;11;13;24;Pacific;5.77;624;1718;1307;0.384773663;187;299;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;DFM;Haven;Rival;0;1;1;3;5;4;9;8;13;21;Pacific;5.77;624;1718;1307;0.384773663;187;299;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Talon;Haven;Propio;1;1;0;5;8;4;4;13;8;21;Pacific;5.27;699;1664;1498;0.485714286;340;360;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;Talon;Ascent;Rival;1;1;0;8;8;7;7;16;14;30;Pacific;5.27;699;1664;1498;0.485714286;340;360;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Americas;NRG;Bind;Propio;1;0;1;6;7;5;2;13;7;20;Americas;5.25;916;1816;1592;0.531468531;760;670;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;NRG;Fracture;Rival;1;1;0;11;2;2;1;13;3;16;Americas;5.25;916;1816;1592;0.531468531;760;670;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;FURIA;Pearl;Propio;1;1;0;9;4;8;3;13;11;24;Americas;5.42;693;1700;1528;0.487922705;404;424;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;FURIA;Split;Rival;1;0;1;3;10;2;5;13;7;20;Americas;5.42;693;1700;1528;0.487922705;404;424;mibr;5.43;668;1554;1510;0.418772563;232;322
0;Pacific;T1;Lotus;Propio;1;0;1;6;7;5;4;13;9;22;Pacific;5.29;822;1885;1605;0.481031866;634;684;DFM;5.77;624;1718;1307;0.384773663;187;299
0;Pacific;T1;Split;Rival;0;1;0;4;5;7;6;9;13;22;Pacific;5.29;822;1885;1605;0.481031866;634;684;DFM;5.77;624;1718;1307;0.384773663;187;299
1;Pacific;Zeta Division;Split;Propio;1;1;1;8;5;5;4;13;9;22;Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Zeta Division;Lotus;Rival;0;0;1;6;4;7;6;10;13;23;Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Global;Pearl;Propio;1;1;0;8;5;7;1;13;8;21;Pacific;5.75;683;1444;1447;0.497512438;300;303;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Global;Lotus;Rival;1;0;1;7;6;3;5;13;8;21;Pacific;5.75;683;1444;1447;0.497512438;300;303;Gen.G;5.38;700;1735;1457;0.464646465;414;477
0;Pacific;DRX;Haven;Propio;0;1;1;2;6;6;7;8;13;21;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;DRX;Split;Rival;1;0;1;7;6;6;4;13;10;23;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;Talon;Pearl;Propio;1;1;0;9;4;8;3;13;11;24;Pacific;5.27;699;1664;1498;0.485714286;340;360;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;Talon;Split;Rival;0;1;0;3;1;4;9;4;13;17;Pacific;5.27;699;1664;1498;0.485714286;340;360;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Americas;Sentinels;Lotus;Propio;0;1;0;3;1;4;9;4;13;17;Americas;5.88;700;1796;1463;0.466582598;370;423;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Sentinels;Fracture;Rival;0;0;1;1;5;2;11;6;13;19;Americas;5.88;700;1796;1463;0.466582598;370;423;Cloud9;5.78;752;1745;1610;0.536257833;599;518
1;Americas;Evil Genius;Split;Propio;1;0;1;4;9;2;8;13;10;23;Americas;5.57;989;2000;1667;0.535262206;888;771;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Evil Genius;Pearl;Rival;0;0;1;6;4;7;6;10;13;23;Americas;5.57;989;2000;1667;0.535262206;888;771;Leviatan;5.47;710;2000;1540;0.493414387;487;500
0;Americas;LOUD;Pearl;Propio;0;1;0;8;2;9;4;10;13;23;Americas;5.61;944;2000;1655;0.537700865;870;748;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;LOUD;Ascent;Rival;1;0;1;4;9;3;8;13;11;24;Americas;5.61;944;2000;1655;0.537700865;870;748;KRU;5.46;786;1685;1436;0.485776805;444;470
0;EMEA;Fnatic;Icebox;Propio;1;1;1;6;7;5;0;13;5;18;EMEA;5.78;988;2000;1771;0.587324982;797;560;Fut;5.39;847;1668;1587;0.5;567;567
0;EMEA;Fnatic;Lotus;Rival;1;1;1;8;5;1;4;13;5;18;EMEA;5.78;988;2000;1771;0.587324982;797;560;Fut;5.39;847;1668;1587;0.5;567;567
0;EMEA;Vitality;Split;Propio;0;0;1;3;7;4;9;10;13;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;Vitality;Fracture;Rival;0;1;1;5;5;7;6;10;13;23;EMEA;5.43;673;1418;1457;0.487256372;352;342;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Fnatic;Haven;Propio;1;1;1;6;8;5;7;14;12;26;EMEA;5.78;988;2000;1771;0.587324982;797;560;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Fnatic;Bind;Rival;1;0;1;6;7;2;6;13;8;21;EMEA;5.78;988;2000;1771;0.587324982;797;560;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Fut;Haven;Propio;1;0;0;6;7;5;3;13;8;21;EMEA;5.39;847;1668;1587;0.5;567;567;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Fut;Ascent;Rival;1;1;1;5;8;4;1;13;5;18;EMEA;5.39;847;1668;1587;0.5;567;567;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;KOI;Pearl;Propio;1;1;1;4;9;3;0;13;3;16;EMEA;5.49;686;1355;1437;0.465116279;340;391;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;KOI;Ascent;Rival;0;0;1;1;3;9;4;4;13;17;EMEA;5.49;686;1355;1437;0.465116279;340;391;BBL;5.31;684;1426;1446;0.473421927;285;317
0;EMEA;Navi;Fracture;Propio;1;0;1;7;6;6;5;13;11;24;EMEA;5.49;828;1636;1572;0.511610487;683;652;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Navi;Bind;Rival;1;0;1;5;8;4;7;13;11;24;EMEA;5.49;828;1636;1572;0.511610487;683;652;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Giants;Pearl;Propio;0;1;0;6;3;9;4;9;13;22;EMEA;5.77;827;1628;1586;0.513874615;500;473;Heretics;5.26;663;1325;1392;0.439201452;242;309
1;EMEA;Giants;Lotus;Rival;0;1;1;7;7;8;8;14;16;30;EMEA;5.77;827;1628;1586;0.513874615;500;473;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;Americas;Evil Genius;Fracture;Propio;1;0;1;4;9;3;3;13;6;19;Americas;5.57;989;2000;1667;0.535262206;888;771;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Evil Genius;Pearl;Rival;1;1;0;10;3;3;2;13;5;18;Americas;5.57;989;2000;1667;0.535262206;888;771;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Cloud9;Split;Propio;1;1;1;7;6;0;5;13;5;18;Americas;5.78;752;1745;1610;0.536257833;599;518;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;Cloud9;Lotus;Rival;1;1;1;5;8;4;0;13;4;17;Americas;5.78;752;1745;1610;0.536257833;599;518;mibr;5.43;668;1554;1510;0.418772563;232;322
1;Americas;LOUD;Ascent;Propio;1;0;1;8;5;1;4;13;5;18;Americas;5.61;944;2000;1655;0.537700865;870;748;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;LOUD;Split;Rival;1;0;1;8;7;7;6;15;13;28;Americas;5.61;944;2000;1655;0.537700865;870;748;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;Leviatan;Haven;Propio;1;1;1;11;2;3;1;13;4;17;Americas;5.47;710;2000;1540;0.493414387;487;500;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Leviatan;Split;Rival;1;1;1;4;9;3;1;13;4;17;Americas;5.47;710;2000;1540;0.493414387;487;500;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;NRG;Bind;Propio;1;1;1;10;3;9;2;13;11;24;Americas;5.25;916;1816;1592;0.531468531;760;670;FURIA;5.42;693;1700;1528;0.487922705;404;424
1;Americas;NRG;Haven;Rival;0;0;1;6;5;7;6;11;13;24;Americas;5.25;916;1816;1592;0.531468531;760;670;FURIA;5.42;693;1700;1528;0.487922705;404;424
0;EMEA;Fnatic;Lotus;Propio;1;1;0;10;3;2;2;13;4;17;EMEA;5.78;988;2000;1771;0.587324982;797;560;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Fnatic;Ascent;Rival;1;0;1;4;9;1;8;13;9;22;EMEA;5.78;988;2000;1771;0.587324982;797;560;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Giants;Lotus;Propio;1;1;1;5;8;4;2;13;6;19;EMEA;5.77;827;1628;1586;0.513874615;500;473;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Giants;Split;Rival;0;1;0;5;5;7;6;10;13;23;EMEA;5.77;827;1628;1586;0.513874615;500;473;Vitality;5.43;673;1418;1457;0.487256372;352;342
0;EMEA;Fut;Lotus;Propio;0;0;1;3;6;4;9;9;13;22;EMEA;5.39;847;1668;1587;0.5;567;567;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Fut;Pearl;Rival;0;1;1;3;8;4;9;11;13;24;EMEA;5.39;847;1668;1587;0.5;567;567;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;Fnatic;Haven;Propio;1;1;1;3;10;2;0;13;2;15;EMEA;5.78;988;2000;1771;0.587324982;797;560;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
0;EMEA;Fnatic;Lotus;Rival;1;1;0;6;7;4;6;13;10;23;EMEA;5.78;988;2000;1771;0.587324982;797;560;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Liquid;Split;Propio;1;1;0;9;4;8;3;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Liquid;Ascent;Rival;0;1;1;3;4;8;5;7;13;20;EMEA;5.33;854;1650;1586;0.501798561;558;554;BBL;5.31;684;1426;1446;0.473421927;285;317
1;Pacific;Gen.G;Fracture;Propio;0;0;0;3;5;7;6;8;13;21;Pacific;5.38;700;1735;1457;0.464646465;414;477;Talon;5.27;699;1664;1498;0.485714286;340;360
0;Pacific;Gen.G;Lotus;Rival;0;1;0;5;2;6;7;7;13;20;Pacific;5.38;700;1735;1457;0.464646465;414;477;Talon;5.27;699;1664;1498;0.485714286;340;360
1;Pacific;Paper Rex;Split;Propio;1;1;1;7;6;1;5;13;6;19;Pacific;5.86;976;2000;1705;0.528846154;715;637;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;Paper Rex;Ascent;Rival;1;0;1;8;5;6;4;13;10;23;Pacific;5.86;976;2000;1705;0.528846154;715;637;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Rex Regnum;Fracture;Propio;1;1;1;7;6;6;4;13;10;23;Pacific;5.44;702;1539;1455;0.486821705;314;331;Global;5.75;683;1444;1447;0.497512438;300;303
1;Pacific;Rex Regnum;Pearl;Rival;1;0;0;8;5;7;4;13;11;24;Pacific;5.44;702;1539;1455;0.486821705;314;331;Global;5.75;683;1444;1447;0.497512438;300;303
1;Pacific;Team Secret;Lotus;Propio;0;0;0;2;2;3;10;4;13;17;Pacific;5.37;722;1652;1491;0.498759305;402;404;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;Team Secret;Bind;Rival;0;1;1;3;5;7;6;8;13;21;Pacific;5.37;722;1652;1491;0.498759305;402;404;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;DFM;Fracture;Propio;0;0;0;1;7;5;8;8;13;21;Pacific;5.77;624;1718;1307;0.384773663;187;299;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;DFM;Ascent;Rival;0;1;1;1;3;9;4;4;13;17;Pacific;5.77;624;1718;1307;0.384773663;187;299;DRX;5.42;885;2000;1612;0.524355301;915;830
1;EMEA;KOI;Fracture;Propio;1;1;0;9;4;4;3;13;7;20;EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
0;EMEA;KOI;Lotus;Rival;0;1;0;7;2;8;5;9;13;22;EMEA;5.49;686;1355;1437;0.465116279;340;391;Heretics;5.26;663;1325;1392;0.439201452;242;309
